"","ID","Normal.1","Normal.2","Normal.3","Cancer 1.1","Cancer 1.2","Cancer 1.3","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"25","hsa-miR-1237",1.35450910706353,1.36420863309353,1.36224719101124,1.02199853884244,1.00984236216692,1.03554424560827,0.337859928183552,1.19139167963099,20.5890352436246,1.07640933420798e-06,3.02810941649561e-05,6.47122804142026
"26","hsa-miR-1243",1.33574153746246,NA,1.36841241175505,1.11417147934251,1.12814748201439,1.12988764044944,0.228008107339972,1.21527211020477,10.6661239885437,0.000147256163892875,0.00071553108727947,1.37436949986708
"27","hsa-miR-1245",1.19684780824167,1.3025322079076,1.31969424460432,1.10247191011236,0.998457667018427,0.979835160438505,0.246103174394763,1.14997316638715,5.21793280604677,0.00212130585178757,0.00553091616066625,-2.09112899013256
"28","hsa-miR-1247",1.52199022656597,1.54361510791367,1.57662921348315,0.943258381362124,0.937424981995679,0.957560334920374,0.601330283228203,1.24674637437349,29.2643040235467,1.39299549258148e-07,1.65456909063289e-05,8.6182580291357
"29","hsa-miR-1252",NA,1.53176818256444,NA,1.08228417266187,1.08539325842697,0.979381443298969,0.482748557768504,1.16970676423806,8.53975218010925,0.00119899149581571,0.00365162937044727,-0.492217254721584
"30","hsa-miR-1253",NA,1.63482896490449,1.70278776978417,1.24089887640449,1.12874421625132,1.10866607985917,0.509371976506003,1.36318518144073,10.2388887678414,0.000178363693979438,0.000818329565939996,1.15181882733629
"31","hsa-miR-1256",0.854777173471873,0.843802512603025,0.868904941717288,1.12305641936917,1.14028776978417,1.14022471910112,-0.278694760154093,0.995175589341109,-16.5335258558094,3.8237088687739e-06,5.06655679693449e-05,5.07970815612344
"32","hsa-miR-1257",0.810594542690246,0.834427844360532,0.908485117725455,1.25764388489209,1.27775280898876,1.14294991476581,-0.374946367956808,1.03864235223715,-8.34212339225889,0.000181422493818054,0.000823455360238974,0.712057327979515
"33","hsa-miR-1258",NA,1.58151932474456,1.75359712230216,1.20898876404494,1.11291500933517,1.0922621429143,0.529502918091886,1.34985647266823,8.16566946782129,0.00050904288575083,0.00183730282775648,-0.0716886267295243
"34","hsa-miR-125b-1*",1.23411816970235,1.25134892086331,1.25887640449438,0.679844143193441,0.672561414739537,0.693646363487112,0.566097191213318,0.965065902746689,33.3338924431378,6.51609568849863e-08,1.65456909063289e-05,9.37123044368495
"35","hsa-miR-125b-2*",1.29586330935252,1.30067415730337,1.17947885380307,1.00144034568296,1.02815629617468,1.11106175033319,0.211785976089375,1.15277911877496,4.69028577220313,0.00356490853300807,0.00852645793321224,-2.67815990995604
"36","hsa-miR-126*",1.30786516853933,1.1802906080039,1.17188125150036,0.843047118699721,0.916925810750777,0.928507194244604,0.323852301449494,1.05808619195645,7.18065428357956,0.000408072601425265,0.00154144738842264,-0.214044022698407
"37","hsa-miR-1260",1.02754331408263,1.0431654676259,1.0476404494382,1.34345320237032,1.33191966071857,1.34747988835988,-0.301501173434013,1.19020033043258,-18.491211142746,2.00495158885111e-06,4.04394952543743e-05,5.79275538047719
"38","hsa-miR-1264",0.840977352057797,0.832999919980795,0.859875225742899,NA,1.13129496402878,1.12988764044944,-0.28597380297861,0.959007020451941,-14.2002151727659,3.79849751188248e-05,0.000244614086759179,2.93206965766524
"39","hsa-miR-1265",0.828598863727295,0.845509768510918,0.924033762772101,1.19064748201439,1.19775280898876,1.07841545579998,-0.289557783930941,1.01082635696891,-6.76169262864231,0.000561599859391599,0.00198135395937168,-0.578650516490486
"40","hsa-miR-1266",0.862337875554096,0.916925810750777,0.928956834532374,1.39865168539326,1.25781313418297,1.24069776746419,-0.396314022067724,1.10089718464628,-8.41133214889683,0.000173405926234067,0.0008024715807109,0.763687616088577
"41","hsa-miR-1267",1.13460684140382,1.14478417266187,1.17078651685393,0.976134426495657,0.967832279747139,0.989985224101133,0.172075200191898,1.06402157687726,9.42508639313474,9.26122436981757e-05,0.000502550703113451,1.47986614984135
"42","hsa-miR-1269",1.5089928057554,1.52988764044944,1.35603539248316,1.06105465311675,1.0950582827122,1.19147045757441,0.349110815094878,1.29041653868189,6.06443542703067,0.000991386174449081,0.00313547875883452,-1.22665896552765
"43","hsa-miR-1271",1.15877912168195,1.16027846683204,1.20013134132326,1.38249666814749,1.39343525179856,1.39370786516854,-0.21681695175911,1.28147145249197,-11.4263093708827,3.15086345490323e-05,0.000216948231922628,2.70748905017381
"44","hsa-miR-1273",1.31382367427352,1.43625055530875,1.47032374100719,1.19191011235955,1.08288010390454,1.07305753380811,0.290850073505754,1.26137428677694,5.54169187619742,0.00157014792183841,0.00451206486141198,-1.74972093938207
"45","hsa-miR-1276",1.16703687250111,1.18570143884892,1.18561797752809,1.32762399545418,1.39273425622149,1.38195698571663,-0.187986316171393,1.2734452543784,-8.17451362526754,0.000202681334013958,0.000906553749208874,0.585460881172157
"46","hsa-miR-1277",1.34982014388489,1.34651685393258,1.22696647455151,0.979034968392414,1.0121490724019,1.09595735228787,0.278720693095597,1.1684074775752,5.99028041168407,0.00105625023648501,0.00332097500824259,-1.29882900490374
"47","hsa-miR-1279",1.14822631707119,1.13787308954149,1.17714660975209,1.47045757441137,1.49685251798561,1.47550561797753,-0.326523231336579,1.31767695445655,-17.102087301782,3.14689772775605e-06,4.87417390845135e-05,5.29570184231942
"48","hsa-miR-1280",1.36832839881572,1.39796420948941,1.51221679253665,1.08048561151079,1.08449438202247,0.974916795194415,0.379537537371366,1.23640103159491,7.7222340956372,0.000276070550426707,0.00112776539514423,0.232380983836689
"49","hsa-miR-1282",1.35450910706353,1.36420863309353,1.36224719101124,NA,1.00664159398256,1.03185027089148,0.341075711285745,1.22389135920846,16.9782103453567,1.61606462984685e-05,0.000143964424108857,3.89369060350009
"50","hsa-miR-1287",1.52199022656597,1.54361510791367,1.57662921348315,0.993181264713045,0.986636792830279,1.0125595140371,0.549952325460786,1.2724353532572,26.2436231309034,2.62812559187613e-07,2.00676161265399e-05,7.96823332145374
"51","hsa-miR-1289",NA,1.63482896490449,1.70278776978417,1.28943820224719,1.18313174770679,1.15707769864768,0.458925817810443,1.39345287665806,9.32962991568936,0.000275211668877838,0.00112776539514423,0.646801591105972
"52","hsa-miR-1291",1.03460674157303,0.935546716454258,0.927822677442586,0.738384501723855,0.802754331408263,0.81160071942446,0.181745527637766,0.875119281337743,4.86648343642574,0.00298518084001002,0.00749098196706741,-2.47778706820235
"53","hsa-miR-1295",1.15877912168195,1.16027846683204,1.20013134132326,1.4531319413594,1.56519784172662,1.51325842696629,-0.337466426738349,1.34179618998159,-10.3374213338076,5.53338439030086e-05,0.000338010737898949,2.06704154161163
"54","hsa-miR-1302",1.39315859617948,1.42670863309353,1.42741573033708,1.02605730984658,1.01464351444347,1.04129042850107,0.388430568939656,1.22154570206687,20.6602623345122,1.05507716936659e-06,3.02810941649561e-05,6.49290409311589
"55","hsa-miR-1307",1.24010791366906,1.23775280898876,1.1222501826447,0.947027286548772,0.973157117057954,1.05242114615726,0.209168451846178,1.09545274251109,4.74613953879928,0.00336833240183193,0.00816495994911186,-2.61416271913894
"56","hsa-miR-130a*",1.52199022656597,1.4090461336398,1.40353684884372,0.943258381362124,1.05303370786517,1.04901079136691,0.429756776151764,1.22997934827395,9.32814923242583,9.80764452623943e-05,0.000529513737300503,1.41444921170216
"57","hsa-miR-130b",1.35450910706353,1.36420863309353,1.36224719101124,1.02199853884244,1.00984236216692,1.03554424560827,0.337859928183552,1.19139167963099,20.5890352436246,1.07640933420798e-06,3.02810941649561e-05,6.47122804142026
"58","hsa-miR-130b*",1.25213085477717,1.22349363847323,1.27360039402397,0.799200355397601,0.8125,0.81123595505618,0.442096192273532,1.02869353295469,22.6308439793464,6.21897275442712e-07,2.37431495517235e-05,7.06127617640875
"59","hsa-miR-132",1.17059084851177,1.18435251798561,1.19101123595506,0.901453040019482,0.894214611506762,0.912822196683632,0.279154918080855,1.04240740844372,16.9770308013228,3.28288607491578e-06,4.87417390845135e-05,5.24885238531926
"60","hsa-miR-1323",1.33574153746246,NA,1.36841241175505,1.06841403820524,1.08767985611511,1.08404494382022,0.27203069522856,1.18885855747162,12.582194271914,6.75219604009353e-05,0.00039228791124239,2.27469582038763
"61","hsa-miR-1324",1.45385177368293,1.47875490117628,NA,1.33896046201688,1.34757194244604,1.3514606741573,0.120305644556196,1.39411995069589,5.96138108988755,0.00208551835409406,0.00546426255031017,-1.72267815389501
"62","hsa-miR-133a",1.46355125230055,NA,1.62994224788983,0.826888489208633,0.827415730337079,0.748437373163406,0.745832885858817,1.0992470185799,12.7564582276496,6.32571408178444e-05,0.000373601566487711,2.3495868240264
"63","hsa-miR-135a",1.4587222988879,1.44114587501,1.4833360696109,0.744113727232341,0.755845323741007,0.759550561797753,0.7078982102459,1.10711897604665,38.246529114747,2.91856225711725e-08,1.55997152642917e-05,10.1319503735762
"64","hsa-miR-138",1.00864207409778,1.04005910359547,1.13060861839183,1.39703237410072,1.40943820224719,1.2614660280867,-0.296208936116509,1.20787440008661,-5.73367120954684,0.00132141226958719,0.00400167058410398,-1.55369306627316
"65","hsa-miR-138-1*",1.06222295189624,1.15859617947579,1.17176258992806,1.70157303370787,1.54314473577401,1.5175642154117,-0.456566754531162,1.35914395103228,-7.9512573108809,0.000235639235307668,0.00101983134633157,0.413313281930881
"66","hsa-miR-138-2*",1.21057307863172,1.21942446043165,1.22966292134831,0.943258381362124,0.934224213811315,0.96125430963717,0.27364118520036,1.08306622753705,16.0823540023006,4.48372095461469e-06,5.67374368276928e-05,4.90266437313954
"67","hsa-miR-139-3p",1.24611283873834,1.26708633093525,1.26786516853933,1.16446140108775,1.16627990717772,1.18699720899688,0.0877752736501873,1.21646714257921,5.10214930407031,0.00236979498889748,0.00604608793110121,-2.21662888826539
"68","hsa-miR-139-5p",1.29586330935252,1.30067415730337,1.17947885380307,0.735776586380731,0.755623050402233,0.819191470457574,0.488475071072806,1.01443457128325,11.7514659061322,2.68883017757592e-05,0.000199608295821435,2.88745408012249
"69","hsa-miR-140-3p",1.31630386494891,1.3273381294964,1.34337078651685,1.22250182644695,1.20989037368969,1.23542932195042,0.106397086291704,1.27580571717487,6.09331557833666,0.000967370424063938,0.00308692233828164,-1.19872781851632
"70","hsa-miR-141",1.31630386494891,1.3273381294964,1.34337078651685,0.929864437048462,0.921821237096903,0.944836644229191,0.396830154195871,1.13058918322279,22.955387755133,5.72530856561559e-07,2.37431495517235e-05,7.14945880795097
"71","hsa-miR-142-3p",1.08274503365621,1.18480675255442,1.19694244604317,0.752808988764045,0.682279405795925,0.676162278946947,0.451081186248961,0.929290817626786,11.5230282606448,3.00439667917751e-05,0.00021555033892891,2.76153064829178
"72","hsa-miR-142-5p",1.32464028776978,1.32674157303371,1.19855507752253,1.01384332239738,1.04662616975866,1.13194135939582,0.219175362258053,1.17372463164631,4.57458932891195,0.00401490487601683,0.00928989894472291,-2.81215527971349
"73","hsa-miR-143",1.27270544930783,1.31177146609752,1.41403820524211,1.06429856115108,1.06561797752809,0.961522850880753,0.302358577029182,1.18165908503457,6.37819703872325,0.000763073921836242,0.0025571348665923,-0.928374121670577
"74","hsa-miR-144*",1.24611283873834,1.26708633093525,1.26786516853933,1.06339800308467,1.04665119628711,1.07453620095222,0.198826312629639,1.16094162308949,11.3825120464224,3.2199117222171e-05,0.000216948231922628,2.68287256697703
"75","hsa-miR-147b",1.03460674157303,1.03642086330935,1.03020879609063,0.843047118699721,0.825798191565976,0.838136212354899,0.198084959450806,0.934702987265601,12.629536509334,1.78687486779122e-05,0.000154379695830898,3.35028753286876
"76","hsa-miR-148a*",1.19409042941797,1.18108346003041,1.21285503201445,1.02754331408263,1.06160071942446,1.05662921348315,0.14741855815753,1.12230036140884,7.76270420138337,0.000268375441832277,0.00112405604312126,0.264680640045823
"77","hsa-miR-148b",1.35450910706353,1.36420863309353,1.36224719101124,NA,1.00664159398256,1.03185027089148,0.341075711285745,1.22389135920846,16.9782103453567,1.61606462984685e-05,0.000143964424108857,3.89369060350009
"78","hsa-miR-151-5p",1.20008992805755,1.19415730337079,1.09099764591282,0.924621909258222,0.952635035297981,1.02798756108396,0.193333457233664,1.06508156383022,4.64725142547198,0.00372525775832488,0.00883502819574014,-2.72777468619316
"79","hsa-miR-153",1.45385177368293,1.47875490117628,NA,0.933362949800089,0.93660071942446,0.940674157303371,0.529424061920299,1.14864890027743,26.54275679143,1.87556478497558e-06,3.9313308924292e-05,6.18946872699279
"80","hsa-miR-1538",1.29586330935252,1.30067415730337,1.17947885380307,0.735776586380731,0.755623050402233,0.819191470457574,0.488475071072806,1.01443457128325,11.7514659061322,2.68883017757592e-05,0.000199608295821435,2.88745408012249
"81","hsa-miR-15b*",1.37593022325358,1.39303890986702,1.57352287872057,0.940197841726619,0.93123595505618,0.844224368861109,0.54227794873242,1.17635836291418,9.05204429753913,0.000115813325875648,0.000598568821797215,1.22470039508461
"82","hsa-miR-16",1.19409042941797,1.18108346003041,1.21285503201445,1.02754331408263,1.06160071942446,1.05662921348315,0.14741855815753,1.12230036140884,7.76270420138337,0.000268375441832277,0.00112405604312126,0.264680640045823
"83","hsa-miR-17 hsa-miR-106a",1.47460674157303,1.46223021582734,1.44291426032874,1.00681333114431,0.984236216692006,0.993993018913873,0.464902883659641,1.22746563074655,26.2838347899707,2.60480040060769e-07,2.00676161265399e-05,7.97747851415301
"84","hsa-miR-17*",1.08305993438425,1.11106550648498,1.20657485561972,1.40782374100719,1.39775280898876,1.27485997240036,-0.22657874196912,1.24685613648088,-4.601351342845,0.00390535691791042,0.00912916262356969,-2.78098824509033
"85","hsa-miR-181a*",1.15293055327532,1.24611283873834,1.26393884892086,0.918202247191011,0.832453932949103,0.832999919980795,0.359775380271206,1.04110639017591,9.03074669302228,0.000117329706136541,0.000600121798373025,1.20984872485622
"86","hsa-miR-181c",1.12261217236784,1.13848920863309,1.14112359550562,1.0179397678383,1.00384092182124,1.03185027089148,0.116198005318511,1.07597598950959,6.78718180243579,0.000550545349607453,0.00195525906554939,-0.555960369568788
"87","hsa-miR-182*",1.15877912168195,1.30337078651685,1.31474820143885,1.08840515326522,1.0129699556723,0.982635832599824,0.230962389366772,1.1434848418625,4.51350118981771,0.00427824213076693,0.0097514730016841,-2.88368869545038
"88","hsa-miR-1827",NA,1.47235336480755,1.5370565792678,1.28943820224719,1.31070143884892,1.28476232785429,0.209737649054209,1.37886238260515,7.58749066773173,0.000711634069501925,0.00242272872706229,-0.463829602905555
"89","hsa-miR-183*",1.17059084851177,1.18435251798561,1.19101123595506,0.93879373325757,0.944626710410499,0.964948284353965,0.232528624810136,1.06572055507908,13.579241520537,1.18231223439126e-05,0.000117027016533728,3.81644959218942
"90","hsa-miR-184",1.36832839881572,1.39796420948941,1.51221679253665,1.08048561151079,1.08449438202247,0.974916795194415,0.379537537371366,1.23640103159491,7.7222340956372,0.000276070550426707,0.00112776539514423,0.232380983836689
"91","hsa-miR-185",1.52199022656597,1.54361510791367,1.57662921348315,0.993181264713045,0.986636792830279,1.0125595140371,0.549952325460786,1.2724353532572,26.2436231309034,2.62812559187613e-07,2.00676161265399e-05,7.96823332145374
"92","hsa-miR-185*",1.10819241503858,1.20924033762772,1.23246402877698,1.03955056179775,0.958275834077441,0.940625750180043,0.203814878462681,1.08139148791642,4.7375235731163,0.00339783803311841,0.00819929764650922,-2.62400569435739
"93","hsa-miR-188-3p",1.36832839881572,1.39796420948941,1.51221679253665,1.13938848920863,1.14606741573034,1.03417485185486,0.31962621468265,1.26635669293927,6.47959908519454,0.000702682788733143,0.00239989744778188,-0.834352187851212
"94","hsa-miR-18b",1.61139385979314,1.65437583296313,1.59982014388489,1.08314606741573,0.979787320399383,0.965431703608866,0.612408248405726,1.31565915467752,16.6613186334723,3.65786276578001e-06,5.06655679693449e-05,5.12893275723018
"95","hsa-miR-18b*",1.45393258426966,1.31910057634548,1.30391293910539,1.03800689541947,1.12883163038649,1.14163669064748,0.256156961089028,1.23090355269566,5.12172206769555,0.00232555156788128,0.00599039668931346,-2.19528509514993
"96","hsa-miR-1909*",1.1761797752809,1.1785071942446,1.17192358951577,1.34994253817107,1.30711370728975,1.33087101225749,-0.153772232892345,1.25242296945993,-8.4277867139343,0.00017156082180409,0.000800866893050534,0.775908345623625
"97","hsa-miR-190b",1.5089928057554,1.52988764044944,1.35603539248316,1.06105465311675,1.0950582827122,1.19147045757441,0.349110815094878,1.29041653868189,6.06443542703067,0.000991386174449081,0.00313547875883452,-1.22665896552765
"98","hsa-miR-191",1.32464028776978,1.32674157303371,1.19855507752253,0.947027286548772,0.973157117057954,1.05242114615726,0.292443796187343,1.13709041468167,6.32857647249654,0.000794788260132095,0.0026223106483988,-0.974799962199883
"99","hsa-miR-191*",1.31630386494891,1.3273381294964,1.34337078651685,1.03904537705983,1.02944706729615,1.05442456082745,0.28803192525958,1.18498829769093,16.5220561189185,3.83901871423474e-06,5.06655679693449e-05,5.07527052438369
"100","hsa-miR-1910",1.04089887640449,1.04586330935252,1.03642825410928,1.39960597603021,1.37112907097703,1.39012906891793,-0.345891225352959,1.21400909263191,-20.72326237407,1.03661969459272e-06,3.02810941649561e-05,6.51200696331018
"101","hsa-miR-1911",1.07864061730422,1.05345282867888,1.07638607029791,1.21887640449438,1.22077338129496,1.20790759662372,-0.146359288710684,1.14267281644901,-8.73352156407115,0.000141091605685145,0.000698441585839712,0.999253473372795
"102","hsa-miR-1911*",1.25659550288173,1.41168539325843,1.41142086330935,1.03553976010662,0.968231817435561,0.945026806433544,0.376967791824595,1.17141669057087,7.46876404802538,0.000330499776740837,0.00128008790339114,0.0267902518487588
"103","hsa-miR-1912",1.5089928057554,1.51221679253665,1.37128550320144,1.0966631991678,1.11981492004221,1.23955056179775,0.312155473495242,1.30808729708354,5.66722528032795,0.00140201287123167,0.0041864574283426,-1.62101236975472
"104","hsa-miR-1914*",1.08274503365621,1.06705609346243,1.08044484130205,1.29213483146067,1.30665467625899,1.28165259884496,-0.216732046047975,1.18511467916422,-13.001710723776,1.51473984752447e-05,0.000137225160763022,3.53699270840014
"105","hsa-miR-192",NA,1.63482896490449,1.70278776978417,1.4952808988764,1.37145872229889,1.37953108746099,0.253384797798902,1.51677748866499,5.1944533355014,0.00376901740449136,0.00889421546446194,-2.41369154925438
"106","hsa-miR-192*",1.06420975728549,1.04865167640234,1.08028238384502,1.13727232341182,1.15692446043165,1.15460674157303,-0.0852199026278855,1.10699122382489,-4.84953787344056,0.00303601270286555,0.00754766878921692,-2.4968656103321
"107","hsa-miR-193a-5p",1.34982014388489,1.34651685393258,1.22696647455151,0.979034968392414,1.0121490724019,1.09595735228787,0.278720693095597,1.1684074775752,5.99028041168407,0.00105625023648501,0.00332097500824259,-1.29882900490374
"108","hsa-miR-196a",1.35450910706353,1.36420863309353,1.36224719101124,1.08490948940661,1.08426022245339,1.10121490724019,0.270193437356034,1.22522492504475,16.9976252457173,3.26002647458553e-06,4.87417390845135e-05,5.25659274260509
"109","hsa-miR-196a*",1.4587222988879,1.44114587501,1.4833360696109,1.33807196801422,1.35971223021583,1.35280898876405,0.110870352171571,1.40563290508381,5.87951131209244,0.00116242510641442,0.00357730909613659,-1.40785927667453
"110","hsa-miR-196b*",1.12261217236784,1.13848920863309,1.14112359550562,1.33492978326163,1.30711370728975,1.34583812181908,-0.195218878621302,1.2316844314795,-10.6004834213784,4.80637842721752e-05,0.000298210472797658,2.22741403808831
"111","hsa-miR-197",1.30741892492226,1.32014388489209,1.33438202247191,0.994398896014287,0.98743698487637,1.00804465604991,0.324021431781896,1.1586375615378,18.959959664814,1.73479108462205e-06,3.9313308924292e-05,5.95144053067735
"112","hsa-miR-1976",1.25213085477717,1.22349363847323,1.27360039402397,0.799200355397601,0.8125,0.81123595505618,0.442096192273532,1.02869353295469,22.6308439793464,6.21897275442712e-07,2.37431495517235e-05,7.06127617640875
"113","hsa-miR-199a-3p hsa-miR-199b-3p",1.13158535595422,1.25483146067416,1.26753597122302,1.03243003109729,0.961664751272369,0.933424021765224,0.242144661238838,1.09691193199771,5.28557860178581,0.00198993382143521,0.00526773563203859,-2.01864685563343
"114","hsa-miR-199a-5p",1.30773601753389,1.29391053852925,1.33229354785749,1.08840515326522,1.10971223021583,1.1038202247191,0.210667498573496,1.2059796186868,11.4394765054727,3.1304429201171e-05,0.000216948231922628,2.71487198107437
"115","hsa-miR-199b-5p",1.36334118029061,1.52674157303371,1.50584532374101,1.27454464682363,1.19643736660647,1.15707769864768,0.255956121662515,1.33733129819052,4.80660060660739,0.00316927316225729,0.00784248382049316,-2.54538972072943
"116","hsa-miR-19b",1.37593022325358,1.39303890986702,1.57352287872057,1.15152877697842,1.16089887640449,1.05325107557432,0.32560442762798,1.2846951234664,5.31127003342434,0.00194249090678872,0.00523053596815402,-1.99127943100605
"117","hsa-miR-19b-2*",1.13460684140382,1.14478417266187,1.17078651685393,0.982222583001867,0.967832279747139,0.998604498440322,0.167172723243432,1.06647281535149,8.82625536894695,0.000133124580558767,0.000671274418006235,1.06563426517491
"118","hsa-miR-200a*",NA,1.63482896490449,1.70278776978417,1.28943820224719,1.18313174770679,1.15707769864768,0.458925817810443,1.39345287665806,9.32962991568936,0.000275211668877838,0.00112776539514423,0.646801591105972
"119","hsa-miR-200b",NA,1.51473333874503,NA,1.08228417266187,1.07285650821857,0.990395665736332,0.466221223206104,1.16506742134045,9.42346572868599,0.000831383660336201,0.00272090125423582,-0.0555755479751516
"120","hsa-miR-200b*",1.22706834532374,1.22741573033708,1.11494439483724,0.916619988797311,0.94565752749959,1.02265659706797,0.228164785711064,1.07572709731049,5.28511606613821,0.00199079999564414,0.00526773563203859,-2.01914037367418
"121","hsa-miR-200c*",1.35450910706353,1.36420863309353,1.36224719101124,0.977352057796899,0.968232375770185,0.994089640453128,0.380430285716026,1.17010650086475,23.1181860387268,5.4950026778255e-07,2.37431495517235e-05,7.19315341807281
"122","hsa-miR-204",1.14822631707119,1.27820224719101,1.28956834532374,1.08262994224789,1.00599244787391,0.980635352484596,0.215579722326515,1.13087577536539,4.52630901787256,0.00422145019632447,0.00964258602536509,-2.86864585587694
"123","hsa-miR-205",0.840977352057797,0.832999919980795,0.859875225742899,NA,1.13129496402878,1.12988764044944,-0.28597380297861,0.959007020451941,-14.2002151727659,3.79849751188248e-05,0.000244614086759179,2.93206965766524
"124","hsa-miR-2052",1.2552808988764,1.27562949640288,1.27099067081297,1.36553932030865,1.35192446187085,1.39946424222745,-0.1050089861049,1.31980484841653,-5.33226319631589,0.00190468100515209,0.00515469365698124,-1.96898213232921
"125","hsa-miR-208a",1.14793165467626,1.1523595505618,1.04635116486728,0.852604625110026,0.878755540962075,0.949355841848068,0.221975454061722,1.00455972967092,5.52785974273784,0.00159004667313199,0.00454481254967406,-1.76402628747119
"126","hsa-miR-208b",1.39315859617948,1.42670863309353,1.42741573033708,1.16446140108775,1.16627990717772,1.18699720899688,0.243181480782575,1.29417024614541,13.0270794583822,1.49801961881923e-05,0.000136870339531432,3.54952575701884
"127","hsa-miR-20a",0.810594542690246,0.834427844360532,0.908485117725455,1.25764388489209,1.27775280898876,1.14294991476581,-0.374946367956808,1.03864235223715,-8.34212339225889,0.000181422493818054,0.000823455360238974,0.712057327979515
"128","hsa-miR-2110",1.38696629213483,1.40152877697842,1.38871612616615,1.12502052208176,1.10386492758262,1.1194090429418,0.27630556755774,1.25425094798093,16.8971083087305,3.373389587265e-06,4.93993625861135e-05,5.21871921855305
"129","hsa-miR-2113",1.13460684140382,1.04498440321786,1.04225014003361,1.26308953648835,1.39280898876404,1.3943345323741,-0.276130557657068,1.21201240704696,-5.96408137282746,0.00108032110011396,0.0033866957654599,-1.32448337438148
"130","hsa-miR-2114",1.06420975728549,1.04865167640234,1.08028238384502,1.23989338071968,1.26393884892086,1.2647191011236,-0.19180250441043,1.16028252471616,-10.5927724161434,4.82604413414358e-05,0.000298210472797658,2.22276653400158
"131","hsa-miR-2115",1.39315859617948,1.42670863309353,1.42741573033708,1.16446140108775,1.16627990717772,1.18699720899688,0.243181480782575,1.29417024614541,13.0270794583822,1.49801961881923e-05,0.000136870339531432,3.54952575701884
"132","hsa-miR-2117",1.07864061730422,1.05345282867888,1.07638607029791,1.20134831460674,1.21852517985611,1.19191470457574,-0.134436227585861,1.1367112858866,-7.62009050772133,0.000296654095596362,0.00117889675907997,0.150221027579589
"133","hsa-miR-212",1.25213085477717,1.22349363847323,1.27360039402397,1.39093736117281,1.39838129496403,1.41168539325843,-0.150593054040297,1.32503815611161,-7.58210546988691,0.000304757329725156,0.00120216083201547,0.11943178996756
"134","hsa-miR-214*",1.2589928057554,1.24122612172368,1.15621408635692,0.821797231335521,0.837730335254485,0.928089887640449,0.356271853201847,1.04067507801107,8.74796641706554,0.000139814996557617,0.000698421641682675,1.00963433889913
"135","hsa-miR-216b",1.16703687250111,1.18570143884892,1.18561797752809,0.964769867684065,0.953828918940546,0.978903299950747,0.213618067434255,1.07264306257558,12.5892358157008,1.81962971699655e-05,0.000154379695830898,3.32974501921464
"136","hsa-miR-218-2*",1.25659550288173,1.25670160838601,1.28837629289115,1.08884940026655,1.12455035971223,1.11775280898876,0.156840278397116,1.18880432885441,8.00702691158123,0.000226859124856728,0.00100211737385059,0.456700383600085
"137","hsa-miR-219-2-3p",1.15877912168195,1.16027846683204,1.20013134132326,1.38249666814749,1.39343525179856,1.39370786516854,-0.21681695175911,1.28147145249197,-11.4263093708827,3.15086345490323e-05,0.000216948231922628,2.70748905017381
"138","hsa-miR-219-5p",1.61139385979314,1.65437583296313,1.59982014388489,0.92314606741573,0.837730335254485,0.826198287589021,0.759505048793973,1.2421107544834,23.4270910046352,5.0870995132563e-07,2.37431495517235e-05,7.2750921749406
"139","hsa-miR-221*",1.61139385979314,1.65437583296313,1.59982014388489,1.08314606741573,0.979787320399383,0.965431703608866,0.612408248405726,1.31565915467752,16.6613186334723,3.65786276578001e-06,5.06655679693449e-05,5.12893275723018
"140","hsa-miR-222",1.30725660811033,1.42025766326077,1.43075539568345,1.18876404494382,1.07922721000081,1.06145474913979,0.276274554323376,1.2479526118565,5.67261888518646,0.00139526436453972,0.00417797648653491,-1.61552717970395
"141","hsa-miR-223*",1.00864207409778,1.04005910359547,1.13060861839183,1.39703237410072,1.40943820224719,1.2614660280867,-0.296208936116509,1.20787440008661,-5.73367120954684,0.00132141226958719,0.00400167058410398,-1.55369306627316
"142","hsa-miR-2276",1.52199022656597,1.4090461336398,1.40353684884372,0.993181264713045,1.10831460674157,1.10926258992806,0.374604915888938,1.25755527840536,7.88963355678033,0.000245801859435778,0.0010595249505518,0.365068902024571
"143","hsa-miR-2355-3p",1.35640449438202,1.3660071942446,1.36294980008885,1.14800525365293,1.13747299351844,1.14294991476581,0.218977775592764,1.25229827510878,14.2090941458376,9.12446309594369e-06,9.95311331588143e-05,4.10793696485486
"144","hsa-miR-23a",1.21057307863172,1.21942446043165,1.22966292134831,0.937981979056742,0.928622869488677,0.949761943851584,0.281097889338228,1.07933787546812,17.0448671472596,3.20828696376213e-06,4.87417390845135e-05,5.27431094324086
"145","hsa-miR-23c",1.30725660811033,1.27910698567656,1.29150093351733,1.0885393258427,1.09622302158273,1.07374500222123,0.206452392552519,1.18939531282515,11.9068795654407,2.49614823268669e-05,0.000191848340423585,2.97177769671064
"146","hsa-miR-24",1.31382367427352,1.43625055530875,1.47032374100719,1.06831460674157,0.967611007386963,0.954229014963591,0.410081113832446,1.2017587666136,7.96691386004598,0.000233135248666647,0.00101723094214141,0.425519790107543
"147","hsa-miR-24-1*",1.30725660811033,1.42025766326077,1.43075539568345,1.15505617977528,1.04188651676272,1.03464831559574,0.308892884973602,1.23164344653138,6.40214687615153,0.000748288929910663,0.00253139514580538,-0.906064680046742
