"","Normal.1","Normal.2","Normal.3","Cancer 1.1","Cancer 1.2","Cancer 1.3","ID","plate"
"667",1.31382367427352,1.43625055530875,1.47032374100719,1.19191011235955,1.08288010390454,1.07305753380811,"hsa-miR-1273","Plate 2"
"668",1.16703687250111,1.18570143884892,1.18561797752809,1.32762399545418,1.39273425622149,1.38195698571663,"hsa-miR-1276","Plate 2"
"669",1.34982014388489,1.34651685393258,1.22696647455151,0.979034968392414,1.0121490724019,1.09595735228787,"hsa-miR-1277","Plate 2"
"670",1.2552808988764,1.1514733338745,1.14467472193326,1.14636348711213,1.24478009773434,1.25944244604317,"hsa-miR-544b","Plate 2"
"671",1.36334118029061,1.35912619028567,1.37456903628304,1.14438027543314,1.15647482014388,1.15955056179775,"hsa-miR-3193","Plate 2"
"672",1.27270544930783,1.31177146609752,1.41403820524211,1.5535071942446,1.50741573033708,1.37024109099765,"hsa-miR-592","Plate 2"
"673",1.30725660811033,1.42025766326077,1.43075539568345,1.4952808988764,1.37145872229889,1.37953108746099,"hsa-miR-3159","Plate 2"
"674",1.39315859617948,1.42670863309353,1.42741573033708,1.16446140108775,1.16627990717772,1.18699720899688,"hsa-miR-2115","Plate 2"
"675",1.32464028776978,1.32674157303371,1.19855507752253,0.947027286548772,0.973157117057954,1.05242114615726,"hsa-miR-302d","Plate 2"
"676",1.35640449438202,1.23305463105772,1.22749459870369,0.994089640453128,1.08307418924922,1.08678057553957,"hsa-miR-548u","Plate 2"
"677",1.14822631707119,1.13787308954149,1.17714660975209,1.08262994224789,1.10206834532374,1.10157303370787,"hsa-miR-3190","Plate 2"
"678",1.36832839881572,1.39796420948941,1.51221679253665,1.13938848920863,1.14606741573034,1.03417485185486,"hsa-miR-765","Plate 2"
"679",1.07864061730422,1.16970235450911,1.19244604316547,1.21887640449438,1.101956327624,1.0878610866608,"hsa-miR-3690","Plate 2"
"680",1.35450910706353,1.36420863309353,1.36224719101124,0.977352057796899,0.968232375770185,0.994089640453128,"hsa-miR-200c*","Plate 2"
"681",1.14478417266187,1.15505617977528,1.04675704196769,0.888613267184124,0.917337054670826,0.988005330964016,"hsa-miR-3150a-3p","Plate 2"
"682",1.33932584269663,1.2151960386395,1.21149075778187,1.22804137251683,1.33496223900489,1.3466726618705,"hsa-miR-3153","Plate 2"
